anime_id,title,studio,promo_link,overal_rank,mean_score,avg_sentiment_score,positive_keywords,negative_keywords
1762,Arslan Senki,,,5059,7,,,
1765,Vampire Sensou,Toei Animation,,13967,5,0.0983,"violence, up, sequences, anime, fun",guy
1766,Youseiki Suikoden,,,11733,6,,,
1769,Oh! Super Milk-chan,,,9773,6,,,
1773,Hokuto no Ken: Raoh Gaiden Junai-hen,,,2241,7,,,
1777,Kaze no Tairiku,,,9240,6,,,
1778,Dae Jang Geum: Jang Geum's Dream,add some,,3160,7,0.3280,"food, friends",
1792,Overman King Gainer,Sunrise,,4796,7,0.2161,"opening, fun, deal, enjoyment","works, character, reconguista"
1793,Kaze no Na wa Amnesia,,,8378,6,,,
1794,Dirty Pair no Ooshoubu: Nolandia no Nazo,,,8252,6,,,
1799,Battle Fighters Garou Densetsu,,,8084,6,,,
1800,Battle Fighters Garou Densetsu 2,,,6162,7,,,
1802,Dirty Pair Flash,,,6802,7,,,
1804,Koko wa Green Wood,,,5638,7,,,
1806,Master Mosquiton '99,Radix,,6993,7,0.1653,"animation, music, characters",
1807,Prism Ark,,,7950,6,,,
1808,Kamichama Karin,Satelight,,3540,7,0.1751,"girl, anime, ring, reasons, dromedy",
1810,Kyoushirou to Towa no Sora,,,8003,6,,,
1812,Hanoka,,,14253,3,,,
1813,Genshiken OVA,,,1601,8,,,
1815,Shakugan no Shana Movie,,,2604,7,,,
1816,Sonic X,,,6505,7,,,
1817,DearS: Kin no Tama desu no?,,,5627,7,,,
1818,Claymore,Madhouse,https://www.youtube.com/embed/c5DDD0ofspk?enablejsapi=1&wmode=opaque&autoplay=1,1254,8,0.0953,"anime, warriors, figure, enemy, example","ensues, style, choice, animes, ones"
1822,The Hakkenden,AIC,,6850,7,0.2302,"episode, scenes",folklore
1823,Shin Hakkenden,,,3643,7,,,
1824,Hadashi no Gen,,,1141,8,,,
1826,Deltora Quest,,,4014,7,,,
1827,Seirei no Moribito,Production I.G,https://www.youtube.com/embed/9I8doA-vYvU?enablejsapi=1&wmode=opaque&autoplay=1,510,8,0.1859,"anime, development, story, man, inputs","character, woman"
1829,Ged Senki,Studio Ghibli,https://www.youtube.com/embed/8hxYx3Jq3kI?enablejsapi=1&wmode=opaque&autoplay=1,5465,7,0.1245,"movie, heartedness, novels, wizard, settings","movie, film, murder"
1830,Utawarerumono Specials,,,1927,8,,,
1832,Project Zeorymer,,,9776,6,,,
1835,Ryuusei no Rockman,,,4067,7,,,
1836,Shuffle! Memories,,,7108,7,,,
1837,Sumeba Miyako no Cosmos-sou Suttoko Taisen Dokkoida,,,5775,7,,,
1838,Mitsu x Mitsu Drops,Radix,,10882,6,0.0518,"harassment, story, dovey, scenes, reason","girl, guy, quality, anime, line"
1839,Jagainu-kun,,,7673,6,,,
1840,Zero no Tsukaima: Futatsuki no Kishi,J.C.Staff,https://www.youtube.com/embed/szm9Ycdp2XE?enablejsapi=1&wmode=opaque&autoplay=1,2484,7,0.1013,"romance, episodes, zero, material, lead","harem, brat, choice"
1841,Dai Mahou Touge Omake,,,5542,7,,,
1842,Major S3,Studio Hibari,,398,8,0.1961,"schools, outcome",
1844,Clamp Gakuen Tanteidan,Studio Pierrot,,5316,7,0.1573,"story, manga",guys
1845,Gaiking: Legend of Daiku-Maryu,,,3950,7,,,
1846,Princess Nine: Kisaragi Joshikou Yakyuubu,,,3634,7,,,
1852,Hidamari Sketch,Shaft,https://www.youtube.com/embed/c2bZ6mF3bWw?enablejsapi=1&wmode=opaque&autoplay=1,2182,7,0.2197,"slice, singer, life, welcome, battles",anime
1853,Cutie Honey F,,,6611,7,,,
1855,JaJa Uma! Quartet,,,13276,5,,,
1856,Kimi ga Nozomu Eien: Ayu Mayu Gekijou,Picture Magic,,9330,6,-0.0476,,
1858,Gakuen Utopia Manabi Straight!,ufotable,,3167,7,0.2131,"anime, girls, bond, creativity, rating","drama, favorites, scenes, anime"
1859,Grappler Baki,Knack Productions,,5467,7,0.1578,"ova, piece, ways, fights, change","world, mistress, change, soundtrack, guy"
1860,Tokyo Majin Gakuen Kenpuuchou: Tou,AIC Spirits,https://www.youtube.com/embed/e1cOAM0RiEg?enablejsapi=1&wmode=opaque&autoplay=1,4360,7,0.1517,"anime, roles, romance, action, guy","anime, jumps, flashbacks, murders, art"
1862,Strike Witches OVA,,,8597,6,,,
1864,Koisuru Tenshi Angelique: Kagayaki no Ashita,Satelight,,5005,7,0.1001,personalities,
1865,Getsumen to Heiki Mina,,,8881,6,,,
1866,Seirei Tsukai,,,12158,6,,,
1867,Oira Uchuu no Tankoufu,,,8178,6,,,
1868,Giniro no Olynsis: Tokito,,,8975,6,,,
1869,Nana Recaps,Madhouse,,4614,7,0.1967,,times
1873,Plawres Sanshirou,,,2582,7,,,
1878,Kaze no Shoujo Emily,,,2711,7,,,
1881,Sasami: Mahou Shoujo Club,,,6752,7,,,
1882,Sasami: Mahou Shoujo Club 2,,,6221,7,,,
1885,Master of Epic: The Animation Age,,,10891,6,,,
1886,Fushigiboshi no☆Futagohime Gyu!,J.C.Staff,,3783,7,0.1500,,
1887,Lucky☆Star,Kyoto Animation,https://www.youtube.com/embed/eOQIo9RpRmw?enablejsapi=1&wmode=opaque&autoplay=1,1189,8,0.1077,"example, art, name, aspects, genre","comedy, drama, beings, anime, words"
1888,Ichigo Mashimaro OVA,Daume,,1457,8,0.1640,"ways&quot, graders",
1889,Higurashi no Naku Koro ni Kai,,,475,8,,,
1893,Azuki-chan,,,6084,7,,,
1894,Yu☆Gi☆Oh! Hikari no Pyramid,Gallop,https://www.youtube.com/embed/BDb5Q3zskv8?enablejsapi=1&wmode=opaque&autoplay=1,6764,7,0.1378,characters,villain
1897,Zettai Muteki Raijin-Oh,,,5145,7,,,
1899,Masou Kishin Cybuster,,,9792,6,,,
1900,Twin Signal: Family Game,,,8773,6,,,
1906,Harukanaru Toki no Naka de: Maihitoyo,Yumeta Company,,3954,7,0.2157,"moments, characters, story",
1908,Lesson XX,SIDO LIMITED,,10238,6,0.2317,"change, anime, points",points
1910,Master Keaton OVA,,,1264,8,,,
1911,Top wo Nerae! & Top wo Nerae 2! Gattai Movie!!,,,2481,7,,,
1912,Marginal Prince: Gekkeiju no Ouji-tachi,Tokyo Kids,,11281,6,0.0216,"details, colours, episode, aspects","anime, prince"
1913,Shonan Junai Gumi!,,,2422,7,,,
1914,Saiunkoku Monogatari 2nd Season,Madhouse,,688,8,0.1937,,"update, story"
1915,Mahou Shoujo Lyrical Nanoha StrikerS,,,1616,8,,,
1916,Kidou Senshi Gundam MS IGLOO: Mokushiroku 0079,,,6291,7,,,
1917,Kidou Senshi Gundam MS IGLOO: 1-nen Sensou Hiroku,,,7254,7,,,
1919,Urusei Yatsura OVA,,,2692,7,,,
1929,Futari wa Precure: Max Heart,,,4520,7,,,
1930,Futari wa Precure: Max Heart Movie 1,,,5716,7,,,
1931,Futari wa Precure: Max Heart Movie 2 - Yukizora no Tomodachi,,,3949,7,,,
1932,Yes! Precure 5,,,3569,7,,,
1935,Megazone 23,Artland,https://www.youtube.com/embed/00DCgY0CGiI?enablejsapi=1&wmode=opaque&autoplay=1,5817,7,0.2280,"twists, 80s, titles, plot, mecha","dvd, realization, execution, title"
1937,Nakoruru: Ano Hito kara no Okurimono,,,12851,5,,,
1939,SD Gundam Gaiden,Sunrise,,11636,6,0.0821,powers,
1941,Moonlight Mile 1st Season: Lift Off,,,3969,7,,,
1942,Rocket Girls,Mook DLE,https://www.youtube.com/embed/NQUU-IHExNc?enablejsapi=1&wmode=opaque&autoplay=1,4954,7,0.1629,"manner, slice, anime, astronauts","title, series.&quot, i\'ve"
1943,Paprika,Madhouse,https://www.youtube.com/embed/JRwJdwTRfIA?enablejsapi=1&wmode=opaque&autoplay=1,642,8,0.1267,"movie, kon, animation, directors, example","journey, death, hands, works, twist"
1944,Photon,,,4491,7,,,
1946,Ashita no Nadja,,,1658,8,,,
1949,Mahou no Chocolate,Ishikawa Pro,,13273,5,0.2302,"friend, voice",
1951,Manie-Manie: Meikyuu Monogatari,,,4252,7,,,
1952,Vampire Hunter,Madhouse,https://www.youtube.com/embed/yFslTVygrvA?enablejsapi=1&wmode=opaque&autoplay=1,6934,7,0.0787,"character, drawings, designs, visuals, design",v
1953,Code Geass: Hangyaku no Lelouch Picture Drama,,,4842,7,,,
1954,Rayearth,TMS Entertainment,,5272,7,0.0823,moments,elements
1957,Ai Tenshi Densetsu Wedding Peach DX,,,6235,7,,,
1960,Sore Ike! Anpanman,,,6759,7,,,
1961,Arashi no Yoru ni,,,1503,8,,,
1962,Chikyuu Bouei Kazoku,,,6413,7,,,
1965,Sola,,,3661,7,,,
1966,Ankoku Shinwa,,,14156,4,,,
1972,Meitantei Holmes,,,2473,7,,,
1973,X Densha de Ikou,,,11179,6,,,
1974,Glass no Kamen (2005),Tokyo Movie Shinsha,,667,8,0.2164,"anime, story, act, plot, actress","girl, role"
1980,Trava: Fist Planet,,,7210,7,,,
1985,UFO Robo Grendizer,Toei Animation,,1742,8,0.1546,intro,
1986,Wakusei Robo Danguard Ace,,,10198,6,,,
1988,Himawari!!,,,7728,6,,,
1991,Juusou Kikou Dancougar Nova,,,10387,6,,,
1992,Chou Kousoku Gran Doll,,,12377,6,,,
1998,Amazing Nuts!,,,0,6,,,
2000,Roujin Z,APPP,https://www.youtube.com/embed/u7NV-3O0OEo?enablejsapi=1&wmode=opaque&autoplay=1,4280,7,0.1276,"degree, amount, idea, anime, hands","comedy, darkness, smile, society, documentary"
2001,Tengen Toppa Gurren Lagann,Gainax,https://www.youtube.com/embed/rAQylCHv8Cw?enablejsapi=1&wmode=opaque&autoplay=1,83,9,0.1151,"moments, television, word, anime","speeches, entertainment, ease, path"
2002,Heroic Age,,,2021,8,,,
2004,Hanada Shounen-shi,,,719,8,,,
2006,Yu☆Gi☆Oh! (Movie),,,5127,7,,,
2011,Taiho Shichau zo Special,,,4430,7,,,
2012,Jigoku Sensei Nube,Toei Animation,,1907,8,0.1412,"episodes, animes, relationship, students, moments",gory
2013,Taiho Shichau zo The Movie,,,2535,7,,,
2014,Taiho Shichau zo: Second Season,,,2549,7,,,
2018,Warau Hyouteki,,,9716,6,,,
2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,,,3555,7,,,
2025,Darker than Black: Kuro no Keiyakusha,Bones,https://www.youtube.com/embed/_T6vamZhsYg?enablejsapi=1&wmode=opaque&autoplay=1,630,8,0.1114,"animation, exposition, rife, use, outcome","placements, types, world"
2026,Hayate no Gotoku!,SynergySP,https://www.youtube.com/embed/le9VbvjsZ0g?enablejsapi=1&wmode=opaque&autoplay=1,2018,8,0.1655,"anime, comedy, job, friend, person","humor, schemes, finance, amount"
2029,Sirius no Densetsu,,,6125,7,,,
2030,El Cazador de la Bruja,Bee Train,https://www.youtube.com/embed/SgzwHJEffIU?enablejsapi=1&wmode=opaque&autoplay=1,3439,7,0.2128,"chemistry, adventure, duo, english, physicist","partners, memories, performance, anime, decisions"
2031,Shining Tears X Wind,,,7498,6,,,
2032,Wellber no Monogatari: Sisters of Wellber,,,6659,7,,,
2034,Lovely★Complex,Toei Animation,,651,8,0.1171,"complex, shenanigans, moments, duo, twist","complex, drama, pasts, romance, moments"
2035,Eikoku Koi Monogatari Emma: Molders-hen,,,1066,8,,,
2037,Hime-chan no Ribbon,,,2240,7,,,
2038,Mahou no Star Magical Emi,,,5486,7,,,
2039,Mahou no Yousei Persia,Studio Pierrot,,5336,7,0.0710,,
2040,Mahou no Angel Sweet Mint,,,6640,7,,,
2042,Five Star Stories,Sunrise,https://www.youtube.com/embed/zm-1zUrNkGk?enablejsapi=1&wmode=opaque&autoplay=1,6780,7,0.1517,"art, ways, imagery","effort, loss"
2043,Cat's Eye,Tokyo Movie Shinsha,https://www.youtube.com/embed/sbGnKiQPfpI?enablejsapi=1&wmode=opaque&autoplay=1,3326,7,0.0721,"cup, sisters, action, writer, charm",profession
2044,Mahou no Tenshi Creamy Mami,,,3461,7,,,
2045,Mahou no Tenshi Creamy Mami: Eien no Once More,Studio Pierrot,,8192,6,0.2981,,
2046,Mahou no Tenshi Creamy Mami: Long Goodbye,Studio Pierrot,,7254,7,0.0583,"aesthetics, themes",
2047,Ningyo,,,8730,6,,,
2048,Kikou Ryouhei Mellowlink,,,3694,7,,,
2052,Nozomi Witches,,,8465,6,,,
2053,Capricorn,,,12822,5,,,
2072,Idol Project,,,11821,6,,,
2074,Kerokero Chime,,,7472,6,,,
2075,Kiko-chan Smile,Shaft,,7837,6,,,
2076,Kindaichi Shounen no Jikenbo,Toei Animation,,782,8,0.2353,"detective, art, artstyle, guy, characters",eye
2077,Kindaichi Shounen no Jikenbo Movie 1: Operazakan - Aratanaru Satsujin,,,4024,7,,,
2082,Marriage: Kekkon,Sofix,,12991,5,0.1018,"romance, girls, husband",
2084,NG Knight Ramune & 40,Ashi Productions,,4409,7,0.0555,shows,
2087,VS Knight Lamune & 40 Fire,,,4830,7,,,
2089,Choujikuu Seiki Orguss,Tokyo Movie Shinsha,,7425,6,0.1844,"anime, protagonist, feeling",duel
2104,Seto no Hanayome,Gonzo,https://www.youtube.com/embed/gqgk9frneoA?enablejsapi=1&wmode=opaque&autoplay=1,1483,8,0.1438,"anime, quality, mermaid, experience, laugh","settings, person"
2105,Touka Gettan,,,7510,6,,,
2106,Kiss Dum: Engage Planet,,,7173,7,,,
2107,One Piece Movie 08: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi,,,2893,7,,,
2108,Rockman.EXE Axess,,,3814,7,,,
2109,Rockman.EXE Stream,,,4262,7,,,
2110,Rockman.EXE Beast,,,4281,7,,,
2112,Over Drive,,,1981,8,,,
2113,Tenkuu Senki Shurato,,,3566,7,,,
2114,Tenkuu Senki Shurato: Sousei e no Antou,,,7971,6,,,
2116,Captain Tsubasa,Tsuchida Productions,,2633,7,0.1897,"character, plot, friend, player, value",
2117,Shin Captain Tsubasa,,,3819,7,,,
2118,Captain Tsubasa: Europe Daikessen,,,5239,7,,,
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,,,3236,7,,,
2127,Chouja Raideen,,,7989,6,,,
2128,Yuusha Raideen,Sunrise,,7404,6,0.1691,story,
2129,True Tears,P.A. Works,https://www.youtube.com/embed/hpOvxMER1gs?enablejsapi=1&wmode=opaque&autoplay=1,3134,7,0.1121,"job, combination, story, girl, ride","bitch, romance, sales, encounter, joke"
2130,Kaibutsu Oujo,Madhouse,https://www.youtube.com/embed/_bvxZih3abc?enablejsapi=1&wmode=opaque&autoplay=1,4665,7,0.1215,"conscience, reason, storyline, characters, idea","moments, sites, wimp, tropes, guy"
2131,Bokusatsu Tenshi Dokuro-chan 2,,,6436,7,,,
2142,Blue Dragon,Studio Pierrot,https://www.youtube.com/embed/s3RhVF34ug0?enablejsapi=1&wmode=opaque&autoplay=1,7890,6,0.1437,"twist, serie´s, effects, characterization",factor
2143,Saiyuuki Reload: Burial,,,1242,8,,,
2144,Naruto Movie 3: Dai Koufun! Mikazuki Jima no Animaru Panic Dattebayo!,,,4868,7,,,
2147,Call Me Tonight,AIC,,13048,5,0.1560,"hentai, anime, style, art, mosters","guy, scenarios, fantasies, setting, premise"
2150,Tanoshii Muumin Ikka,Telescreen,,313,8,0.2142,"characters, experience, works, classic, scriptwriter",
2151,Nils no Fushigi na Tabi,Studio Pierrot,,3803,7,0.2364,"trips, journey",boy
2152,Oh! Edo Rocket,,,3553,7,,,
2153,Saint Beast: Kouin Jojishi Tenshi Tan,,,8495,6,,,
2154,Tekkon Kinkreet,,,767,8,,,
2155,Kono Aozora ni Yakusoku wo: Youkoso Tsugumi Ryou e,,,9442,6,,,
2156,Bakugan Battle Brawlers,,,7313,6,,,
2157,Koutetsushin Jeeg,,,5009,7,,,
2158,Terra e... (TV),Tokyo Kids,,956,8,0.2216,"manga, anime, plot, story, shows","drawing, scenes, devices, dialogue"
2159,Ookiku Furikabutte,A-1 Pictures,https://www.youtube.com/embed/gBFrqNqT8y0?enablejsapi=1&wmode=opaque&autoplay=1,914,8,0.1404,"anime, seiyuus, scene, development, pace","expressions, english, past, occurences, days"
2161,Skull Man,,,6758,7,,,
2162,Koutetsu Sangokushi,,,8575,6,,,
2164,Dennou Coil,Madhouse,,663,8,0.1487,"story, subject, future, hacker, moments","software--, explanations, okonogi, plots, anime"
2165,Gegege no Kitarou (2007),,,4712,7,,,
2166,Doujin Work,,,5801,7,,,
2167,Clannad,Kyoto Animation,https://www.youtube.com/embed/pTTsmwHxHns?enablejsapi=1&wmode=opaque&autoplay=1,708,8,0.0676,"anime, tale, release, girls, questions","girl, boy, animes, ones, plot"
2168,Sakura Taisen: New York,,,8925,6,,,
2172,Crayon Shin-chan Movie 15: Arashi wo Yobu Utau Ketsu dake Bakudan!,Shin-Ei Animation,https://www.youtube.com/embed/Z-OLBgFhYbM?enablejsapi=1&wmode=opaque&autoplay=1,5317,7,0.1985,movie,
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,,,1830,8,,,
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,,,1436,8,,,
2178,Highlander: The Search for Vengeance,,,6073,7,,,
2179,Tokimeki Memorial: Forever With You,Studio Pierrot,,9960,6,-0.0555,number,
2182,Robot Carnival,,,3390,7,,,
2196,Genmu Senki Leda,,,8704,6,,,
2199,Chirin no Suzu,Sunrise,,3776,7,0.0739,"child, lamb, movie, developments, sorrow","wolf, film, ending(a, bell, themes"
2200,Muteki Choujin Zambot 3,,,4537,7,,,
2202,Waga Seishun no Arcadia,,,2165,7,,,
2204,Karakuri Zoushi Ayatsuri Sakon,TMS Entertainment,,2707,7,0.1496,"mystery, understanding, representation, rule, anime","boy, cases, scene, ventriloquist, secrets"
2205,Bakuretsu Tenshi: Infinity,,,5792,7,,,
2206,Galaxy Angel Music Collection: Shouen to Shien no Cassoulet,,,4936,7,,,
2211,Jumping,,,7361,6,,,
2213,Black Jack (TV),Tezuka Productions,,1700,8,0.1465,"surgeon, man, works, doctors","half, chapters, cases, sidekick"
2214,Black Jack 21,,,1893,8,,,
2215,Kishin Taisen Gigantic Formula,,,5499,7,,,
2216,Shigurui,Madhouse,https://www.youtube.com/embed/XE8bImi0_GQ?enablejsapi=1&wmode=opaque&autoplay=1,2658,7,0.0704,"plots, predations, aversion, anime, violence","objects, gore, predations, anime, asses"
2217,Hand Maid May: Akiramemasen,,,6071,7,,,
2219,Ryokunohara Labyrinth: Sparkling Phantom,AIC,,13714,5,0.0746,"couple, fanfiction, genre, story, idea","kid, montage, execution"
2221,Aishite Knight,,,5532,7,,,
2222,Dr. Slump: Arale-chan,,,3439,7,,,
2223,Maple Town Monogatari,,,5105,7,,,
2224,Hikari no Densetsu,,,6703,7,,,
2225,Alps no Shoujo Heidi,Nippon Animation,,2373,7,0.2442,"story, characters, adaptation, moments, couple","dete, heidi"
2229,Dragon Quest: Dai no Daibouken (TV),,,1766,8,,,
2230,Hana no Ko Lunlun,,,5073,7,,,
2231,Miyuki,,,6564,7,,,
2232,Funny Pets,,,13729,5,,,
2235,Mizu no Kotoba,,,6113,7,,,
2236,Toki wo Kakeru Shoujo,Madhouse,https://www.youtube.com/embed/ny6t6tLLhtI?enablejsapi=1&wmode=opaque&autoplay=1,551,8,0.1199,"grades, days, movie, sound, work","day, hyperboles, moment, happens&quot, choice"
2243,Karasu Tengu Kabuto,,,7755,6,,,
2244,Rakugo Tennyo Oyui,TNK,,11492,6,,,
2245,Seraphim Call,,,9003,6,,,
2246,Mononoke,Toei Animation,,205,8,0.1662,"animes, forms, genre, examples, mushishi","spirits, motion, smile, tale"
2248,Naruto: Dai Katsugeki!! Yuki Hime Ninpouchou Dattebayo! - Konoha no Sato no Dai Undoukai,,,5182,7,,,
2251,Baccano!,Brain's Base,https://www.youtube.com/embed/W5bn87yvh_g?enablejsapi=1&wmode=opaque&autoplay=1,246,8,0.0932,"use, ensemble, concept, reputation, style","moments, onslaught, atmosphere, themes, bombers"
2252,Devilman,Toei Animation,,7147,7,0.1173,"nature, version, nagai, structure, concept","horror, appliance, demon"
2253,Mazinger Z,Toei Animation,,3019,7,0.1671,"woman, judgement, light, moments","scientists, bones, koji"
2254,Sentou Mecha Xabungle,,,3494,7,,,
2255,Choujuu Kishin Dancougar,,,6439,7,,,
2257,Taiyou no Kiba Dougram,,,2408,7,,,
2259,Dr. Rin ni Kiitemite!,,,5546,7,,,
2261,Malice@Doll,add some,,8279,6,0.1584,"art, storyline, machines, term, satisfaction",horror
2263,Sonic★the★Hedgehog,,,4748,7,,,
2264,Jungle Taitei Movie (1997),,,4589,7,,,
2269,Kidou Senshi Gundam SEED Special Edition,,,3185,7,,,
2272,Mahou no Princess Minky Momo: Yume no Naka no Rondo,Ashi Productions,,6908,7,0.2174,,
2273,Shin Kidou Senki Gundam Wing: Endless Waltz Tokubetsu-hen,,,1159,8,,,
2277,Mahou Yuugi 2D,,,8385,6,,,
2279,Nagagutsu wo Haita Neko,,,4795,7,,,
2280,Hare Tokidoki Buta (TV),Group TAC,,7348,6,-0.0058,,fun
2281,Jikuu Tantei Genshi-kun,Group TAC,,8272,6,0.1350,creatures,
2282,Tezuka Osamu no Kyuuyaku Seisho Monogatari: In the Beginning,Tezuka Productions,,6835,7,0.2400,memories,
2283,Red Baron,Tokyo Movie Shinsha,https://www.youtube.com/embed/ubUgUjB2dgQ?enablejsapi=1&wmode=opaque&autoplay=1,4328,7,0.2988,"mecha, anime",remake
2284,Transformers: Car Robots,Gallop,,7028,7,0.2046,"autobots, cartoon, work",", films"
2286,Little Nemo,,,3621,7,,,
2287,Kakutou Ryouri Densetsu Bistro Recipe,,,10099,6,,,
2288,Akihabara Dennou-gumi,,,7149,7,,,
2291,Tatakae!! Iczer-1,AIC,,9452,6,0.1303,"fi, visuals, score, transfer, ones","hand, dubbing, dubs"
2292,Bouken! Iczer 3,,,11189,6,,,
2294,Kidou Senshi Gundam SEED Destiny Special Edition,,,3527,7,,,
2305,Kidou Senshi SD Gundam Mk-III,Sunrise,,11478,6,,,
2306,Kidou Senshi SD Gundam no Gyakushuu,,,9241,6,,,
2308,Lime-iro Ryuukitan X,,,12597,5,,,
2316,Akakichi no Eleven,Tokyo TV Douga,,6613,7,,,
2319,Freedom Previsited,,,7992,6,,,
2321,Giant Robo the Animation: Chikyuu ga Seishi Suru Hi,,,1068,8,,,
2330,Jibaku-kun,,,2709,7,,,
2333,Anime Sanjuushi,Gallop,,3938,7,0.2295,"anime, version, saga",
2335,Kenyuu Densetsu Yaiba,Pastel,,3961,7,0.3065,"samurai, work, parts, anime",journey
2336,Hikaru no Go: New Year Special,,,3091,7,,,
2337,Tetsujin 28-gou (2004),,,2828,7,,,
2346,Koroshiya 1 The Animation: Episode 0,,,12038,6,,,
2355,Devilman: Youchou Sirene-hen,,,4238,7,,,
2361,Sei Juushi Bismarck,,,3224,7,,,
2362,Run=Dim,,,13930,5,,,
2363,Pokemon Side Stories,OLM,,4952,7,0.2342,"idea, change, pokemon, characters, start",
2364,Virus: Virus Buster Serge,,,12511,5,,,
2367,Moetan,,,7871,6,,,
2369,Rental Magica,Zexcs,https://www.youtube.com/embed/4FjFDFq-7T8?enablejsapi=1&wmode=opaque&autoplay=1,4602,7,0.0916,"pollution, hole, spirits, concepts, terms","spirits, characters, twists"
2383,Cybersix,,,3434,7,,,
2385,One Piece: Jango no Dance Carnival,,,3903,7,,,
2386,One Piece: Yume no Soccer Ou!,,,4135,7,,,
2389,Kagaku Ninja-tai Gatchaman,Tatsunoko Production,https://www.youtube.com/embed/1Sn1Y_BFfuI?enablejsapi=1&wmode=opaque&autoplay=1,4731,7,0.1557,"anime, animation, telling, work, qualities","anime, subtitles"
2390,Hoshi no Kirby,,,4783,7,,,
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,Shin-Ei Animation,https://www.youtube.com/embed/8OROgK7r7MU?enablejsapi=1&wmode=opaque&autoplay=1,1542,8,0.2783,"aswell, parts, remake",
2393,Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai,Shin-Ei Animation,,2493,7,0.2303,characters,
2397,Digimon Adventure: Bokura no War Game!,Toei Animation,https://www.youtube.com/embed/mfiYb-mawL4?enablejsapi=1&wmode=opaque&autoplay=1,1055,8,0.1360,"movie, look, moments, spin, job","case, jokes, puns, art, situation"
2398,Digimon Adventure 02: Diablomon no Gyakushuu,Toei Animation,https://www.youtube.com/embed/qXQ7KJDzVQA?enablejsapi=1&wmode=opaque&autoplay=1,3100,7,0.2195,installment,
2400,GS Mikami,Toei Animation,,3343,7,0.1628,"sense, stories, universe, threads, experience",
2402,Ashita no Joe,Mushi Production,,259,8,0.1863,"adaptation, anime, person, story, rivalry","beginnings, orphan, pacing, man, youngster"
2404,Zombie-Loan,,,5444,7,,,
2406,Sazae-san,,,9350,6,,,
2409,Gokudou-kun Manyuuki,Trans Arts,,2443,7,0.0469,"rock, anime, development, puns, comedy","jerk, characters, comedy, twists, views"
